frequency	angle1	angle2	angle3
2.313383e+00	1.212486e-03	2.885421e-03	1.368460e-03
2.324836e+00	1.839224e-03	2.960414e-03	1.504204e-03
2.336288e+00	1.178288e-03	2.075113e-03	5.552232e-04
2.347740e+00	1.359873e-03	4.036888e-03	2.069761e-03
2.359193e+00	7.177967e-04	3.191205e-03	2.437709e-03
2.370645e+00	9.015567e-04	3.283996e-03	2.711254e-03
2.382098e+00	1.088022e-03	4.131736e-03	2.554895e-03
2.393550e+00	1.934347e-03	3.380888e-03	2.179818e-03
2.405002e+00	1.579212e-03	3.665396e-03	1.428093e-03
2.416455e+00	1.386132e-03	4.214833e-03	2.403754e-03
2.427907e+00	1.212541e-03	3.656200e-03	2.244950e-03
2.439360e+00	1.265734e-03	3.637783e-03	2.160297e-03
2.450812e+00	5.003219e-04	3.421115e-03	2.229401e-03
2.462264e+00	1.454340e-03	2.406866e-03	2.053974e-03
2.473717e+00	1.322350e-03	2.255292e-03	1.658592e-03
2.485169e+00	1.371345e-03	2.816541e-03	2.243522e-03
2.496622e+00	1.536301e-03	3.785827e-03	2.308325e-03
2.508074e+00	1.371947e-03	3.435675e-03	2.485265e-03
2.519526e+00	9.868749e-04	2.725539e-03	1.970034e-03
2.530979e+00	1.771924e-03	3.820892e-03	2.273355e-03
2.542431e+00	1.663256e-03	3.689202e-03	2.288346e-03
2.553884e+00	5.340103e-04	2.805222e-03	1.506944e-03
2.565336e+00	2.262688e-03	4.025349e-03	2.248190e-03
2.576788e+00	1.245657e-03	3.145988e-03	2.570973e-03
2.588241e+00	9.713511e-04	1.735837e-03	1.469897e-03
2.599693e+00	1.232103e-03	2.427314e-03	1.496150e-03
2.611145e+00	1.180915e-03	6.174895e-03	2.042459e-03
2.622598e+00	1.321790e-03	5.243728e-03	1.420651e-03
2.634050e+00	7.323093e-04	1.651454e-03	9.338602e-04
2.645503e+00	1.653104e-03	4.923830e-03	1.243770e-03
2.656955e+00	6.569794e-04	2.072029e-03	1.944036e-03
2.668407e+00	1.680101e-03	3.901020e-03	1.664972e-03
2.679860e+00	1.488564e-03	3.234697e-03	2.405029e-03
2.691312e+00	1.610304e-03	4.018251e-03	2.458788e-03
2.702765e+00	1.526060e-03	4.066903e-03	1.720246e-03
2.714217e+00	6.144093e-04	3.837132e-03	1.632794e-03
2.725669e+00	1.508273e-03	3.737096e-03	2.245037e-03
2.737122e+00	1.388334e-03	3.497386e-03	1.251728e-03
2.748574e+00	1.556270e-03	2.705047e-03	1.803906e-03
2.760027e+00	1.910542e-03	3.852176e-03	2.065136e-03
2.771479e+00	1.525449e-03	2.661267e-03	2.320495e-03
2.782931e+00	1.059724e-03	3.062101e-03	1.442752e-03
2.794384e+00	9.032673e-04	3.100329e-03	2.354693e-03
2.805836e+00	8.925079e-04	2.549943e-03	1.454462e-03
2.817289e+00	1.068034e-03	3.011534e-03	1.335481e-03
2.828741e+00	1.444810e-03	3.600202e-03	2.311944e-03
2.840193e+00	9.663309e-04	2.517929e-03	8.405834e-04
2.851646e+00	1.654510e-03	2.447004e-03	1.895201e-03
2.863098e+00	2.150776e-03	2.923792e-03	2.258319e-03
2.874550e+00	1.799068e-03	3.194743e-03	2.222223e-03
2.886003e+00	1.790511e-03	3.555353e-03	2.117402e-03
2.897455e+00	1.267402e-03	2.228349e-03	2.222537e-03
2.908908e+00	7.203133e-04	3.218983e-03	2.031992e-03
2.920360e+00	7.992007e-04	2.534279e-03	1.895117e-03
2.931812e+00	7.399703e-04	2.591402e-03	1.919560e-03
2.943265e+00	1.005934e-03	2.837384e-03	1.521627e-03
2.954717e+00	1.260971e-03	2.439904e-03	7.627286e-04
2.966170e+00	1.215231e-03	3.053527e-03	7.558220e-04
2.977622e+00	5.920753e-04	2.668244e-03	1.361264e-03
2.989074e+00	8.970571e-04	2.826897e-03	1.630700e-03
3.000527e+00	1.081974e-03	2.405630e-03	1.436386e-03
3.011979e+00	1.207072e-03	1.964604e-03	1.648475e-03
3.023432e+00	4.508182e-04	2.020918e-03	9.139210e-04
3.034884e+00	1.113257e-03	3.017019e-03	1.712683e-03
3.046336e+00	1.552720e-03	2.839752e-03	1.922988e-03
3.057789e+00	1.494804e-03	2.890604e-03	1.852113e-03
3.069241e+00	8.116991e-04	2.675478e-03	1.472448e-03
3.080694e+00	1.252438e-03	2.859807e-03	1.522126e-03
3.092146e+00	4.834514e-04	2.648292e-03	1.738018e-03
3.103598e+00	5.266437e-04	2.824213e-03	1.985745e-03
3.115051e+00	1.796682e-03	2.640684e-03	2.210690e-03
3.126503e+00	9.018511e-04	2.930530e-03	1.846896e-03
3.137956e+00	1.121809e-03	1.421079e-03	1.706712e-03
3.149408e+00	1.024258e-03	2.877808e-03	1.485439e-03
3.160860e+00	1.299116e-03	2.935106e-03	1.494501e-03
3.172313e+00	7.408938e-04	2.207443e-03	1.122525e-03
3.183765e+00	6.987166e-04	2.817314e-03	1.724825e-03
3.195217e+00	8.990782e-04	2.986564e-03	1.127642e-03
3.206670e+00	1.834553e-03	2.622552e-03	1.890667e-03
3.218122e+00	5.791030e-04	1.753808e-03	1.827593e-03
3.229575e+00	1.702120e-03	2.759266e-03	1.514473e-03
3.241027e+00	6.623491e-04	2.397397e-03	1.418195e-03
3.252479e+00	9.848729e-04	3.350946e-03	1.657602e-03
3.263932e+00	8.078575e-04	2.470555e-03	1.462883e-03
3.275384e+00	4.431866e-04	2.654163e-03	1.581957e-03
3.286837e+00	8.997096e-04	2.132011e-03	1.933385e-03
3.298289e+00	7.884914e-04	2.633857e-03	8.643145e-04
3.309741e+00	1.261233e-03	3.756060e-03	1.534892e-03
3.321194e+00	5.280221e-04	2.513349e-03	1.719726e-03
3.332646e+00	1.621340e-03	2.876659e-03	1.556972e-03
3.344099e+00	1.001847e-03	2.094246e-03	1.838086e-03
3.355551e+00	6.358527e-04	3.184618e-03	1.273594e-03
3.367003e+00	8.950170e-04	1.891022e-03	8.942148e-04
3.378456e+00	1.259737e-03	2.926456e-03	1.377786e-03
3.389908e+00	9.692749e-04	2.534430e-03	1.368697e-03
3.401361e+00	1.019244e-03	2.432282e-03	1.608856e-03
3.412813e+00	3.186770e-04	2.407748e-03	2.171373e-03
3.424265e+00	7.953416e-04	2.656659e-03	1.302478e-03
3.435718e+00	6.472261e-04	2.989303e-03	1.499445e-03
3.447170e+00	1.412272e-03	2.620950e-03	1.995071e-03
3.458623e+00	1.052371e-03	1.227743e-03	1.831816e-03
3.470075e+00	1.713839e-03	3.651136e-03	8.416256e-04
3.481527e+00	7.603765e-04	4.501204e-03	6.857827e-04
3.492980e+00	5.671460e-04	3.343202e-03	6.174208e-04
3.504432e+00	6.233064e-04	1.038776e-03	8.696836e-04
3.515884e+00	1.459116e-03	3.129095e-03	9.173743e-04
3.527337e+00	9.195688e-04	1.247422e-03	1.163750e-03
3.538789e+00	8.490418e-04	2.371968e-03	1.504383e-03
3.550242e+00	1.180430e-03	2.842295e-03	1.688369e-03
3.561694e+00	9.101698e-04	1.984812e-03	1.493189e-03
3.573146e+00	1.713542e-03	3.530955e-03	2.074845e-03
3.584599e+00	3.453564e-04	2.582596e-03	9.605946e-04
3.596051e+00	6.906556e-04	1.658713e-03	1.537884e-03
3.607504e+00	1.468356e-03	2.143862e-03	1.343186e-03
3.618956e+00	4.387863e-04	2.241253e-03	1.645181e-03
3.630408e+00	7.240117e-04	2.256000e-03	1.346512e-03
3.641861e+00	5.518726e-04	2.184505e-03	4.800350e-04
3.653313e+00	6.478666e-04	1.613347e-03	8.478232e-04
3.664766e+00	8.691989e-04	2.807686e-03	1.708542e-03
3.676218e+00	5.103022e-04	2.468988e-03	1.339946e-03
3.687670e+00	7.921322e-04	2.343307e-03	1.162636e-03
3.699123e+00	1.560662e-03	2.879526e-03	1.847508e-03
3.710575e+00	1.055618e-03	2.399682e-03	9.485429e-04
3.722028e+00	8.703699e-04	2.135471e-03	1.334831e-03
3.733480e+00	8.312797e-04	1.724235e-03	6.087455e-04
3.744932e+00	8.825113e-04	2.176764e-03	1.486405e-03
3.756385e+00	7.810773e-04	2.311174e-03	1.479663e-03
3.767837e+00	1.317776e-03	2.340177e-03	1.051701e-03
3.779289e+00	3.787250e-04	2.404724e-03	1.268259e-03
3.790742e+00	1.211204e-03	2.181241e-03	9.406096e-04
