frequency	angle1	angle2	angle3
5.868545e+00	2.442426e-04	6.122382e-04	4.119556e-04
5.885805e+00	3.495094e-05	1.081169e-03	2.396831e-04
5.903065e+00	7.199897e-04	7.160688e-04	4.753226e-04
5.920326e+00	1.136499e-04	1.083601e-03	3.721588e-04
5.937586e+00	7.002133e-06	6.739228e-04	4.163058e-04
5.954847e+00	1.047155e-04	4.577620e-04	4.978201e-04
5.972107e+00	4.959616e-04	6.504576e-04	2.040838e-04
5.989368e+00	7.755538e-05	8.460791e-04	1.821533e-04
6.006628e+00	3.344947e-04	7.477919e-04	2.763881e-04
6.023888e+00	1.248810e-05	6.128630e-04	1.775849e-04
6.041149e+00	4.293642e-04	1.111873e-03	1.897050e-04
6.058409e+00	5.717179e-04	8.201344e-04	2.493000e-04
6.075670e+00	5.617042e-04	8.484531e-04	1.130110e-04
6.092930e+00	1.651213e-04	1.003250e-03	2.692682e-04
6.110191e+00	1.877726e-04	6.904879e-04	4.606150e-04
6.127451e+00	6.714140e-04	1.081167e-03	3.785051e-04
6.144711e+00	2.369535e-04	1.070077e-03	3.714813e-04
6.161972e+00	4.616216e-04	1.115345e-03	8.374136e-04
6.179232e+00	2.739056e-04	1.104503e-03	1.051506e-04
6.196493e+00	4.791074e-05	8.383680e-04	1.739088e-04
6.213753e+00	3.110496e-04	8.365916e-04	7.214387e-04
6.231014e+00	2.718054e-04	5.864072e-04	2.120812e-04
6.248274e+00	3.149271e-04	1.054081e-03	2.717955e-04
6.265534e+00	7.337233e-04	1.110172e-03	9.803883e-05
6.282795e+00	3.182835e-04	9.766354e-04	4.638645e-04
6.300055e+00	3.041596e-04	8.514087e-04	2.806971e-04
6.317316e+00	8.003603e-05	9.154962e-04	3.125130e-04
6.334576e+00	2.435604e-04	6.749681e-04	3.057595e-04
6.351837e+00	6.459247e-05	1.073944e-03	1.157394e-04
6.369097e+00	4.950790e-04	1.202830e-03	3.413616e-04
6.386357e+00	3.410615e-04	9.985020e-04	4.673985e-04
6.403618e+00	3.697851e-04	1.208414e-03	6.353399e-04
6.420878e+00	2.503333e-04	7.023715e-04	3.277987e-04
6.438139e+00	6.359497e-04	3.424377e-04	3.750165e-04
6.455399e+00	4.222053e-04	6.186538e-04	2.373936e-04
6.472659e+00	2.400739e-04	1.236700e-03	4.411446e-04
6.489920e+00	3.277311e-04	4.229648e-04	2.000501e-04
6.507180e+00	3.802193e-04	4.737036e-04	8.218546e-04
6.524441e+00	3.148710e-04	5.237495e-04	5.558638e-04
6.541701e+00	1.117018e-04	9.647988e-04	6.869295e-04
6.558962e+00	1.550106e-04	6.987124e-04	2.440329e-04
6.576222e+00	2.200947e-04	5.234966e-04	1.855365e-04
6.593482e+00	2.294905e-04	5.483516e-04	6.906778e-04
6.610743e+00	3.735516e-04	8.052625e-04	5.396952e-04
6.628003e+00	1.077764e-04	1.326013e-03	2.895464e-04
6.645264e+00	8.587835e-05	7.015538e-04	1.570751e-04
6.662524e+00	1.238281e-04	6.592190e-04	2.809442e-04
6.679785e+00	1.308980e-04	5.664055e-04	3.259600e-04
6.697045e+00	3.326540e-04	6.526645e-04	1.812988e-04
6.714305e+00	1.804380e-04	5.723971e-04	6.012141e-05
6.731566e+00	2.295130e-04	9.691766e-04	3.772360e-04
6.748826e+00	1.882609e-04	9.231136e-04	3.679053e-05
6.766087e+00	5.640297e-04	1.966769e-04	1.064352e-04
6.783347e+00	5.154222e-04	5.488311e-04	3.802351e-04
6.800608e+00	3.086207e-04	1.683114e-03	2.102443e-04
6.817868e+00	6.060764e-04	9.465179e-04	4.095698e-04
6.835128e+00	4.810534e-04	5.686197e-04	2.784334e-04
6.852389e+00	1.814173e-04	1.337793e-03	2.193376e-04
6.869649e+00	6.364602e-04	1.128380e-03	8.763150e-05
6.886910e+00	2.859184e-04	1.016731e-03	4.849326e-04
6.904170e+00	2.242866e-04	6.321611e-04	4.445738e-05
6.921431e+00	3.791775e-04	9.196454e-04	4.420885e-04
6.938691e+00	3.514938e-04	6.457432e-04	4.562313e-04
6.955951e+00	1.609807e-04	1.022988e-03	2.458756e-04
6.973212e+00	3.405404e-04	6.795444e-04	1.422088e-04
6.990472e+00	2.994057e-04	1.033279e-03	6.721553e-04
7.007733e+00	9.448920e-04	6.532283e-04	2.493504e-04
7.024993e+00	3.231332e-04	7.521381e-04	2.203128e-04
7.042254e+00	3.423256e-04	6.202198e-04	1.868154e-04
7.059514e+00	1.756615e-04	7.237125e-04	3.560697e-04
7.076774e+00	1.113893e-04	6.164597e-04	1.828891e-04
7.094035e+00	3.073446e-04	1.064253e-03	5.654997e-05
7.111295e+00	4.964394e-05	9.694262e-04	1.181724e-04
7.128556e+00	1.330944e-04	1.122319e-03	2.755318e-04
7.145816e+00	9.702421e-05	7.058921e-04	3.578382e-04
7.163076e+00	4.473781e-04	4.621781e-04	1.572843e-04
7.180337e+00	1.157824e-04	7.014637e-04	1.839453e-04
7.197597e+00	5.501831e-04	7.768956e-04	1.594331e-04
7.214858e+00	3.330170e-04	6.992547e-04	7.785764e-05
7.232118e+00	4.433166e-04	2.749753e-04	1.518091e-04
7.249379e+00	3.232150e-04	1.109209e-03	2.582623e-04
7.266639e+00	1.710930e-04	4.221725e-04	5.881851e-05
7.283899e+00	3.034028e-04	4.473691e-04	1.905057e-04
7.301160e+00	4.358239e-04	9.285090e-05	6.363404e-05
7.318420e+00	3.950995e-04	1.179852e-03	2.709836e-04
7.335681e+00	6.051291e-05	9.134098e-04	6.003856e-04
7.352941e+00	6.345756e-04	9.692314e-04	4.768925e-04
7.370202e+00	3.452004e-04	5.115452e-04	2.171332e-04
7.387462e+00	2.972096e-04	8.776644e-04	6.273982e-04
7.404722e+00	1.324299e-04	6.844252e-04	5.214734e-04
7.421983e+00	2.950777e-04	1.070214e-03	2.325260e-04
7.439243e+00	4.395154e-04	8.703940e-04	5.455567e-04
7.456504e+00	1.806571e-04	9.403755e-04	2.548593e-04
7.473764e+00	2.386722e-04	1.121601e-03	1.369612e-04
7.491025e+00	3.502383e-04	9.030388e-04	3.529044e-04
7.508285e+00	2.249952e-04	8.578736e-04	2.672470e-04
