frequency	angle1	angle2	angle3
8.517854e+00	8.423177e-04	2.396048e-04	1.198607e-03
8.537346e+00	4.229181e-04	3.425979e-04	1.060280e-03
8.556838e+00	1.112299e-03	2.788412e-04	1.323333e-03
8.576329e+00	2.440610e-04	1.083284e-04	1.154310e-03
8.595821e+00	3.563191e-04	8.751249e-05	9.440517e-04
8.615313e+00	1.104300e-03	1.613103e-04	8.749145e-04
8.634804e+00	5.333915e-04	1.300377e-04	1.884670e-03
8.654296e+00	8.324300e-04	1.992258e-04	2.033192e-03
8.673788e+00	7.379176e-04	2.608374e-04	1.628815e-03
8.693279e+00	1.045912e-03	5.703941e-04	1.333991e-03
8.712771e+00	9.028770e-04	2.833525e-04	1.384327e-03
8.732263e+00	7.953945e-04	2.824946e-04	1.593960e-03
8.751754e+00	2.387874e-04	1.865480e-04	1.720002e-03
8.771246e+00	8.991366e-04	3.223266e-04	1.494585e-03
8.790738e+00	5.102809e-04	1.369503e-04	1.679270e-03
8.810229e+00	4.809824e-04	4.762851e-04	1.536751e-03
8.829721e+00	9.913268e-04	2.312723e-04	1.619691e-03
8.849213e+00	7.152960e-04	2.391186e-04	1.601721e-03
8.868704e+00	8.136747e-04	1.776753e-04	1.248191e-03
8.888196e+00	1.213678e-03	2.682958e-04	1.573821e-03
8.907688e+00	5.446376e-04	3.278503e-04	1.633637e-03
8.927179e+00	7.156773e-04	3.109500e-04	1.515840e-03
8.946671e+00	9.576682e-04	1.853468e-04	1.461972e-03
8.966162e+00	5.408728e-04	7.613893e-05	1.030311e-03
8.985654e+00	8.673363e-04	1.615990e-04	1.561860e-03
9.005146e+00	2.835102e-04	3.475611e-04	1.715824e-03
9.024637e+00	5.723238e-04	1.492626e-04	8.180733e-04
9.044129e+00	6.910578e-04	1.945530e-04	1.760553e-03
9.063621e+00	5.145214e-04	1.018449e-04	1.344340e-03
9.083112e+00	1.473889e-04	6.031517e-04	1.103883e-03
9.102604e+00	4.362986e-04	3.544287e-04	1.944930e-03
9.122096e+00	6.661071e-04	3.834798e-04	1.377762e-03
9.141587e+00	5.924248e-04	4.768238e-04	1.711482e-03
9.161079e+00	9.590592e-04	3.451292e-04	1.117943e-03
9.180571e+00	3.498787e-04	2.299027e-04	1.485840e-03
9.200062e+00	6.034994e-04	1.284301e-04	1.556413e-03
9.219554e+00	7.701977e-04	4.797311e-04	1.133534e-03
9.239046e+00	9.261499e-04	4.403457e-04	1.335374e-03
9.258537e+00	2.710401e-04	3.245565e-04	1.448911e-03
9.278029e+00	4.485814e-04	2.669228e-04	1.581283e-03
9.297521e+00	9.341004e-04	4.679616e-04	1.007870e-03
9.317012e+00	8.631808e-04	1.384130e-04	1.193653e-03
9.336504e+00	1.047268e-03	4.605793e-04	1.298835e-03
9.355996e+00	9.538662e-04	4.069873e-04	1.061617e-03
9.375487e+00	8.399918e-04	4.495440e-04	1.898327e-03
9.394979e+00	7.774513e-04	1.266705e-04	1.294950e-03
9.414471e+00	7.805755e-04	4.264294e-04	1.490803e-03
